Investor,Update,Ticker,Action,Purchased Price,Current Price
Dodge & Cox , 14 Oct 2024 ,INCY , ,66.10,65.69
Dodge & Cox , 14 Oct 2024 ,BMRN , ,70.29,70.13
Dodge & Cox , 14 Oct 2024 ,TAP , ,57.52,56.01
Dodge & Cox , 14 Oct 2024 ,CE , ,135.96,129.97
Dodge & Cox , 14 Oct 2024 ,AEG , ,6.39,6.41
Dodge & Cox , 14 Oct 2024 ,BMY , ,51.74,52.64
Dodge & Cox , 14 Oct 2024 ,COHR ,Reduce 25.33%,88.91,96.38
Dodge & Cox , 14 Oct 2024 ,SUI ,Add 9.92%,135.15,131.95
Dodge & Cox , 14 Oct 2024 ,VFC , ,19.95,17.03
Dodge & Cox , 14 Oct 2024 ,UBS , ,30.91,32.39
Dodge & Cox , 14 Oct 2024 ,HMC , ,31.73,31.00
Dodge & Cox , 14 Oct 2024 ,GAP , ,22.05,21.74
Dodge & Cox , 14 Oct 2024 ,MDT , ,90.03,90.60
Dodge & Cox , 14 Oct 2024 ,JNPR ,Reduce 61.55%,38.98,39.02
Dodge & Cox , 14 Oct 2024 ,FOX , ,38.80,38.68
Dodge & Cox , 14 Oct 2024 ,GLPI ,Add 22.59%,51.45,50.49
Dodge & Cox , 14 Oct 2024 ,SATS , ,24.82,25.28
Dodge & Cox , 14 Oct 2024 ,SBAC ,Buy ,240.70,239.94
Dodge & Cox , 14 Oct 2024 ,BHF , ,45.03,48.78
Dodge & Cox , 14 Oct 2024 ,NWSA , ,26.63,26.51
Dodge & Cox , 14 Oct 2024 ,NBIX , ,115.22,116.20
Dodge & Cox , 14 Oct 2024 ,OXY.WS , ,0.00,
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,META ,Reduce 5.49%,572.44,578.16
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,GOOGL ,Reduce 4.66%,165.85,166.72
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,ADI ,Reduce 1.94%,230.17,230.14
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,HCMLF ,Reduce 20.43%,97.54,93.78
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,CMCSA , ,41.77,41.84
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,C , ,62.60,64.16
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,IFF , ,104.93,102.20
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,TEL ,Reduce 1.56%,150.99,150.87
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,JEF ,Reduce 27.90%,61.55,64.94
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,WFC , ,56.49,65.61
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,AMZN ,Reduce 1.64%,186.33,188.39
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,GOOG ,Reduce 14.96%,167.19,168.34
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,AON , ,345.99,371.71
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,HKHHF ,Add 13.06%,75.47,74.00
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,SAFRY , ,234.97,53.47
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,GLNCY , ,5.72,9.91
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,FERG , ,198.57,197.25
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,CHTR , ,324.08,329.67
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,PROSF , ,43.70,37.17
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,NXPI ,Reduce 1.71%,240.01,249.70
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,KMX , ,77.38,74.31
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,KMI , ,22.09,24.80
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,JDEPY ,Add 5.59%,20.88,11.71
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,NTDOF ,Add 18.13%,53.13,54.66
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,MAR , ,248.60,262.55
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,CFRUY , ,158.08,14.53
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,LPLA , ,232.63,264.30
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,003550.KS ,Add 1.74%,60.49,
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,028260.KS , ,105.38,
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,AVGO ,Reduce 24.38%,172.50,172.02
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,DEI , ,17.57,18.12
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,UBER , ,75.16,77.69
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,WAB ,Reduce 7.31%,181.77,190.85
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,HWM ,Reduce 15.29%,100.25,102.38
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,ICLR , ,287.31,230.50
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,VNO , ,39.40,43.31
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,PDRDY ,Buy ,150.94,
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,MTN , ,174.29,170.62
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,NATL ,Reduce 5.00%,28.53,27.06
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,NEXOF ,Reduce 8.27%,19.69,18.52
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,BIO , ,334.58,328.59
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,GPOR ,Reduce 20.31%,151.35,142.86
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,DELL , ,118.54,120.66
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,VYX , ,13.57,13.09
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,271560.KS ,Buy ,74.56,
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,ERFSF ,Add 108.96%,63.33,59.18
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,SATS ,Buy ,24.82,25.28
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,DLVHF , ,40.32,31.71
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,NFLX ,Reduce 50.69%,709.26,749.12
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,0019.HK , ,8.54,
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,FBIN ,Buy ,89.53,86.98
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,PCG , ,19.77,20.51
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,HLF , ,7.19,6.94
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,MCDIF , ,0.20,0.25
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,TKAYF ,Buy ,15.01,12.25
Steven Romick - FPA Crescent Fund , 11 Oct 2024 ,MTAL ,Buy ,13.84,12.55
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MSFT ,Reduce 0.28%,430.30,426.59
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,BK ,Reduce 1.03%,71.86,76.51
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,JPM ,Reduce 7.88%,210.86,225.50
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,AAPL ,Add 1.57%,233.00,233.40
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PNC ,Reduce 0.75%,184.85,189.83
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MS ,Reduce 0.73%,104.24,119.13
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,CMCSA ,Add 0.86%,41.77,41.84
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,CSCO ,Add 0.07%,53.22,55.28
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,USB ,Reduce 0.30%,45.73,48.59
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,QCOM ,Add 15.84%,170.05,172.22
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MDT ,Add 11.08%,90.03,90.60
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,GOOG ,Add 0.49%,167.19,168.34
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,AEP ,Reduce 0.22%,102.60,99.11
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,META ,Reduce 1.82%,572.45,578.16
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,AMZN ,Reduce 0.84%,186.33,188.39
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,SBUX ,Add 9.65%,97.49,98.02
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,ABBV ,Reduce 30.28%,197.48,189.68
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,NEE ,Reduce 0.20%,84.53,82.87
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,HD ,Add 0.00%,405.21,402.89
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,TXN ,Reduce 0.33%,206.57,205.83
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,GS ,Reduce 10.09%,495.10,523.58
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PYPL ,Reduce 1.43%,78.03,83.59
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,UNP ,Add 8.07%,246.48,231.98
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MTB ,Add 0.22%,178.12,197.23
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,AMGN ,Add 5.28%,322.22,317.17
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,GILD ,Reduce 0.88%,83.84,88.76
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,UNH ,Reduce 1.46%,584.68,565.24
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,TEL ,Reduce 1.29%,150.99,150.87
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,FDX ,Add 0.43%,273.68,275.45
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,LHX ,Reduce 1.43%,237.86,248.03
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,WFC ,Add 0.18%,56.49,65.61
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,TMO ,Reduce 2.16%,618.59,552.54
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,ZBH ,Reduce 0.62%,107.95,103.60
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VOO ,Add 9.54%,527.67,533.92
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,TSN ,Add 11.75%,59.56,59.20
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VEA ,Add 13.61%,52.81,50.88
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,BDX ,Add 37.60%,241.11,238.91
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,RTX ,Reduce 0.25%,121.15,125.43
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PFE ,Reduce 1.97%,28.94,28.86
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VYM ,Add 9.18%,128.20,129.30
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,GD ,Add 0.35%,302.18,303.92
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IWF ,Add 12.07%,375.39,383.65
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,FI ,Reduce 3.06%,179.64,201.42
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PEP ,Add 3.05%,170.05,169.84
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IWR ,Add 10.87%,88.15,88.96
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IJR ,Add 22.85%,116.95,116.20
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,LOW ,Add 30.29%,270.88,267.97
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MDY ,Add 23.70%,569.70,573.42
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IWM ,Add 0.13%,220.92,222.46
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,TCHP ,Add 2.90%,39.64,40.65
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IVV ,Add 53.06%,576.83,583.65
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VWO ,Add 7.02%,47.86,47.19
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,BRK.B , ,460.35,458.49
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,EFA , ,83.66,80.52
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IWD ,Add 14.14%,189.73,190.40
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VUG ,Add 3.38%,383.88,393.12
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,NVDA ,Add 1.23%,121.49,140.52
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,GLD , ,243.07,253.33
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VTI , ,283.29,286.70
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,AXP , ,271.17,271.47
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,AFL , ,111.76,109.79
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VIG ,Reduce 0.80%,198.09,197.70
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VTV ,Add 155.07%,174.62,174.58
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,QQQ ,Add 12.82%,488.00,495.40
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,GOOGL ,Add 14.90%,165.90,166.72
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,JNJ ,Add 0.90%,162.07,161.60
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PARA ,Reduce 85.97%,10.61,10.43
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,SDY ,Add 0.05%,142.11,140.37
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,SPYX ,Add 21.52%,47.27,47.69
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,XOM ,Add 1.57%,117.29,118.90
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,COST , ,886.03,890.96
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,CVS ,Reduce 61.42%,62.84,57.36
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,DHR , ,277.75,244.12
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,NUE ,Buy ,150.48,147.73
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,COF , ,149.54,165.37
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,ESGD ,Add 34.10%,84.06,80.88
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MCD ,Add 0.37%,304.47,296.79
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MRK , ,113.56,104.23
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PG ,Add 2.30%,173.16,169.30
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,WMT , ,80.77,82.75
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,ACN , ,354.04,361.32
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,BAC , ,39.68,42.62
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,BMY ,Add 0.27%,51.79,52.64
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,CL ,Reduce 0.65%,103.76,95.74
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,ETN , ,331.35,345.51
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IBM ,Buy ,220.84,212.91
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IEMG ,Add 3.23%,57.45,56.53
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,INTU , ,620.00,612.09
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IWB , ,314.84,318.53
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IWN ,Buy ,166.57,167.49
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,LLY ,Add 1.68%,887.42,895.59
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,PFS , ,18.57,19.32
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,SPYG ,Add 6.20%,82.97,84.60
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,V ,Reduce 2.52%,274.51,284.19
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VB ,Add 8.35%,237.16,239.14
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,VO ,Add 11.37%,263.90,266.70
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,XLK , ,225.42,230.22
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,CGEN ,Add 3.30%,1.81,1.69
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,IT ,Buy ,507.50,514.67
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,TSLA ,Buy ,261.70,262.51
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,SKYX ,Add 30.00%,0.85,1.41
David Katz - Matrix Asset Advisors , 10 Oct 2024 ,MRKR , ,2.80,4.32
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,IDCC ,Reduce 3.09%,141.63,145.51
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,SNX , ,120.08,122.00
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,SFM ,Reduce 13.83%,110.41,120.18
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,FN , ,236.44,245.65
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,SFBS , ,80.45,85.80
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,RLI , ,154.98,156.50
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,AX , ,62.88,67.03
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,PVH , ,100.83,95.60
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,MSM , ,86.06,81.09
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,MTG , ,25.60,25.16
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,IAC , ,53.82,51.46
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,ESGR , ,321.58,324.82
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,OSK , ,100.21,110.02
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,CSWI ,Reduce 9.16%,366.40,365.94
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,ARW , ,132.83,133.82
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,CNO , ,35.10,34.75
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,UGI , ,25.02,24.95
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,JBT ,Add 1.48%,98.51,116.98
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,NJR , ,47.20,46.39
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,CSGS , ,48.65,47.41
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,GIII , ,30.52,31.30
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,MDU , ,27.41,29.62
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,SAIC , ,139.27,144.83
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,VSH , ,18.91,17.92
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,LEVI , ,21.80,17.66
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,HMN ,Reduce 17.01%,34.95,37.40
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,SCHL , ,32.01,25.02
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,UPBD , ,31.99,27.08
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,SYNA , ,77.58,73.46
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,CNXC , ,51.25,44.49
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,DAR , ,37.16,39.47
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,BAM , ,47.29,53.38
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,GPK , ,29.59,30.35
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,EQC ,Add 18.16%,19.90,19.81
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,AAP ,Buy ,38.99,37.09
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,THS , ,41.98,37.50
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,GGG , ,87.51,81.45
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,DCO , ,65.83,62.18
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,DECK ,Reduce 21.22%,159.45,169.29
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,VSEC , ,82.72,104.80
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,QRVO , ,103.31,100.26
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,KNF , ,89.39,95.75
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,LFUS ,Add 45.54%,265.25,254.67
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,ALTM , ,2.85,5.48
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,MATV , ,16.99,16.10
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,UNF , ,198.63,185.92
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,FSTR , ,20.43,19.80
FPA Queens Road Small Cap Value Fund , 10 Oct 2024 ,AGCO , ,97.84,101.89
Hillman Value Fund , 09 Oct 2024 ,BMY , ,51.74,52.64
Hillman Value Fund , 09 Oct 2024 ,USB , ,45.73,48.59
Hillman Value Fund , 09 Oct 2024 ,T ,Reduce 14.44%,22.00,22.11
Hillman Value Fund , 09 Oct 2024 ,DD , ,89.10,83.91
Hillman Value Fund , 09 Oct 2024 ,CPB , ,48.92,47.63
Hillman Value Fund , 09 Oct 2024 ,NKE ,Add 19.84%,88.40,78.91
Hillman Value Fund , 09 Oct 2024 ,WBD ,Add 26.76%,8.25,7.61
Hillman Value Fund , 09 Oct 2024 ,IFF , ,104.93,102.20
Hillman Value Fund , 09 Oct 2024 ,PFE , ,28.94,28.86
Hillman Value Fund , 09 Oct 2024 ,DIS ,Add 25.00%,96.18,96.20
Hillman Value Fund , 09 Oct 2024 ,JWN , ,22.49,23.22
Hillman Value Fund , 09 Oct 2024 ,MSFT , ,430.28,426.59
Hillman Value Fund , 09 Oct 2024 ,EMR , ,109.38,108.66
Hillman Value Fund , 09 Oct 2024 ,NUE ,Buy ,150.34,147.73
Hillman Value Fund , 09 Oct 2024 ,VZ ,Reduce 11.78%,44.91,41.62
Hillman Value Fund , 09 Oct 2024 ,SPG ,Reduce 12.35%,169.03,172.52
Hillman Value Fund , 09 Oct 2024 ,CAG , ,32.52,29.76
Hillman Value Fund , 09 Oct 2024 ,KHC , ,35.11,35.13
Hillman Value Fund , 09 Oct 2024 ,CMCSA , ,41.77,41.84
Hillman Value Fund , 09 Oct 2024 ,KMX , ,77.38,74.31
Hillman Value Fund , 09 Oct 2024 ,GOOGL , ,165.85,166.72
Hillman Value Fund , 09 Oct 2024 ,AMZN , ,186.34,188.39
Hillman Value Fund , 09 Oct 2024 ,BAX , ,37.97,36.01
Hillman Value Fund , 09 Oct 2024 ,BUD , ,66.30,64.39
Hillman Value Fund , 09 Oct 2024 ,BDX , ,241.08,238.91
Hillman Value Fund , 09 Oct 2024 ,EL ,Add 31.82%,99.69,88.72
Hillman Value Fund , 09 Oct 2024 ,ZBH ,Add 20.86%,107.95,103.60
Hillman Value Fund , 09 Oct 2024 ,WFC , ,56.49,65.61
Hillman Value Fund , 09 Oct 2024 ,CRM , ,273.71,293.77
Hillman Value Fund , 09 Oct 2024 ,GSK , ,40.88,37.88
Hillman Value Fund , 09 Oct 2024 ,TROW , ,108.94,112.40
Hillman Value Fund , 09 Oct 2024 ,WU , ,11.93,11.22
Hillman Value Fund , 09 Oct 2024 ,CVS , ,62.88,57.36
Hillman Value Fund , 09 Oct 2024 ,ADBE ,Reduce 29.29%,517.78,481.04
Hillman Value Fund , 09 Oct 2024 ,BA , ,152.03,150.69
Hillman Value Fund , 09 Oct 2024 ,BIIB , ,193.85,185.01
Hillman Value Fund , 09 Oct 2024 ,INTC ,Add 32.32%,23.46,22.92
Greenhaven Associates , 02 Oct 2024 ,LEN ,Add 1.28%,187.48,174.09
Greenhaven Associates , 02 Oct 2024 ,GM ,Add 2.42%,44.84,52.73
Greenhaven Associates , 02 Oct 2024 ,C ,Add 1.46%,62.60,64.16
Greenhaven Associates , 02 Oct 2024 ,CRH ,Add 0.32%,92.74,94.40
Greenhaven Associates , 02 Oct 2024 ,TOL ,Reduce 0.43%,154.49,150.68
Greenhaven Associates , 02 Oct 2024 ,PHM ,Add 0.30%,143.53,133.88
Greenhaven Associates , 02 Oct 2024 ,DHI ,Add 0.04%,190.77,180.38
Greenhaven Associates , 02 Oct 2024 ,OSK ,Add 0.77%,100.21,110.02
Greenhaven Associates , 02 Oct 2024 ,ARW ,Add 0.08%,132.83,133.82
Greenhaven Associates , 02 Oct 2024 ,AVT ,Add 0.06%,54.31,54.41
Greenhaven Associates , 02 Oct 2024 ,LEA ,Add 0.15%,109.15,100.81
Greenhaven Associates , 02 Oct 2024 ,MTH ,Reduce 3.60%,205.07,184.48
Greenhaven Associates , 02 Oct 2024 ,TEX ,Add 0.01%,52.91,55.46
Greenhaven Associates , 02 Oct 2024 ,LEN.B ,Reduce 24.53%,172.94,163.77
Greenhaven Associates , 02 Oct 2024 ,G ,Add 0.24%,39.21,38.30
Greenhaven Associates , 02 Oct 2024 ,NOV ,Add 13.14%,15.97,15.39
Greenhaven Associates , 02 Oct 2024 ,GS ,Reduce 84.21%,495.13,523.58
Greenhaven Associates , 02 Oct 2024 ,A , ,148.50,131.54
Greenhaven Associates , 02 Oct 2024 ,IP ,Reduce 99.35%,48.86,48.64
Greenhaven Associates , 02 Oct 2024 ,SCHW , ,64.80,72.04
Greenhaven Associates , 02 Oct 2024 ,BRK.B , ,460.54,458.49
Greenhaven Associates , 02 Oct 2024 ,JPM ,Reduce 33.33%,210.80,225.50
Greenhaven Associates , 02 Oct 2024 ,MS , ,104.20,119.13
Greenhaven Associates , 02 Oct 2024 ,UNP , ,246.56,231.98
Meridian Contrarian Fund , 29 Aug 2024 ,FCNCA , ,1683.63,1926.03
Meridian Contrarian Fund , 29 Aug 2024 ,CACI , ,430.13,547.78
Meridian Contrarian Fund , 29 Aug 2024 ,BEPC ,Add 3.24%,28.38,32.54
Meridian Contrarian Fund , 29 Aug 2024 ,VICI ,Add 18.22%,28.64,32.36
Meridian Contrarian Fund , 29 Aug 2024 ,THC ,Reduce 26.58%,133.03,139.49
Meridian Contrarian Fund , 29 Aug 2024 ,AXS , ,70.65,80.76
Meridian Contrarian Fund , 29 Aug 2024 ,PENG , ,22.87,15.37
Meridian Contrarian Fund , 29 Aug 2024 ,CCJ ,Reduce 3.21%,49.20,55.17
Meridian Contrarian Fund , 29 Aug 2024 ,CRC , ,53.22,52.40
Meridian Contrarian Fund , 29 Aug 2024 ,PRGO ,Add 10.16%,25.68,25.77
Meridian Contrarian Fund , 29 Aug 2024 ,BWXT ,Add 8.32%,95.00,123.76
Meridian Contrarian Fund , 29 Aug 2024 ,SG , ,30.14,38.83
Meridian Contrarian Fund , 29 Aug 2024 ,BOWL , ,14.49,11.54
Meridian Contrarian Fund , 29 Aug 2024 ,EVRG ,Buy ,52.97,60.97
Meridian Contrarian Fund , 29 Aug 2024 ,CARS ,Reduce 26.04%,19.70,16.15
Meridian Contrarian Fund , 29 Aug 2024 ,TRMB , ,55.92,61.35
Meridian Contrarian Fund , 29 Aug 2024 ,ALE , ,62.35,64.29
Meridian Contrarian Fund , 29 Aug 2024 ,ATZ.TO ,Add 62.64%,28.17,
