date,portfolio_date,manager,stock,ticker,portfolio_percent,shares,recent_activity,reported_price,current_price,value,market_cap,sector,industry,52_week_high,52_week_low,pe_ratio,dividend_yield
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Mastercard Inc.,MA,2.4,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Intercontinental Exchange Inc.,ICE,2.19,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Capital One Financial,COF,1.84,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,ICICI Bank Ltd.,IBN,1.83,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Amphenol Corp.,APH,1.33,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Howard Hughes Holdings Inc.,HHH,1.02,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Martin Marietta,MLM,0.91,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,HDFC Bank Ltd.,HDB,0.86,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Armitage - Egerton Capital,Aramark,ARMK,0.83,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Mattel Inc.,MAT,4.1,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Northern Trust Corp.,NTRS,3.79,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Interpublic Group,IPG,3.47,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Generac Holdings Inc.,GNRC,3.36,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,First Amer'n Corp.,FAF,3.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Charles Schwab Corp.,SCHW,2.95,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Middleby Corp.,MIDD,2.91,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,CarMax Inc.,KMX,2.89,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Labcorp Holdings Inc.,LH,2.8,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,J.M. Smucker Co,SJM,2.79,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Carlyle Group,CG,2.74,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Lazard Inc.,LAZ,2.67,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Jones Lang Lasalle Inc.,JLL,2.64,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,BOK Financial Corp.,BOKF,2.58,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Bio-Rad Laboratories Inc.,BIO,2.56,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Core Laboratories Inc.,CLB,2.54,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Schlumberger Ltd.,SLB,2.54,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Charles River Labs,CRL,2.51,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Envista Holdings Corp.,NVST,2.48,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Madison Square Garden Sports Corp.,MSGS,2.47,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Madison Square Garden Entertainment Corp.,MSGE,2.45,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Keysight Technologies Inc.,KEYS,2.41,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Gentex Corp.,GNTX,2.29,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Stanley Black & Decker Inc.,SWK,2.27,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Zimmer Biomet Holdings,ZBH,2.24,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Knowles Corp.,KN,2.23,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Axalta Coating Systems Ltd.,AXTA,2.22,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,CBRE Group,CBRE,2.21,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Molson Coors Beverage Co.,TAP,2.2,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,KKR & Co. L.P.,KKR,2.17,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Sphere Entertainment Co.,SPHR,2.07,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Norwegian Cruise Line Hlgs Ltd.,NCLH,2.06,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,ADT Inc.,ADT,2.05,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Kennametal Inc.,KMT,2.04,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Resideo Technologies Inc.,REZI,1.69,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,AFLAC Inc.,AFL,1.54,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Littelfuse Inc.,LFUS,1.54,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Manchester United plc,MANU,1.47,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,Paramount Global CL B,PARA,1.3,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,OneSpaWorld Holdings Ltd,OSW,1.26,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,nVent Electric plc,NVT,1.24,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,John Rogers - Ariel Appreciation Fund,BorgWarner Inc.,BWA,1.21,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Amazon.com Inc.,AMZN,21.34,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Berkshire Hathaway CL A,BRK.A,18.48,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Brookfield Corp.,BN,17.52,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Markel Group Inc.,MKL,14.5,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Trupanion Inc.,TRUP,11.69,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Tesla Inc.,TSLA,7.26,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Alphabet Inc.,GOOGL,5.6,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Josh Tarasoff - Greenlea Lane Capital,Burford Capital Ltd,BUR,3.61,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Citigroup Inc.,C,12.59,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Flagstar Financial Inc.,FLG,9.91,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Merck & Co.,MRK,8.94,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Bayer Ag Sponsored ADR,BAYRY,8.0,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,BP plc,BP,7.86,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Organon & Co.,OGN,7.51,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Bristol-Myers Squibb,BMY,7.37,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Walt Disney Co.,DIS,6.95,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,GSK plc,GSK,6.44,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Seaboard Corp.,SEB,4.81,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,IDT Corp. CL B,IDT,3.79,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Pfizer Inc.,PFE,3.77,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Assured Guaranty Ltd.,AGO,3.31,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Patterson-UTI Energy Inc.,PTEN,3.22,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Genie Energy Ltd.,GNE,0.62,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Novartis AG,NVS,0.49,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Haleon Plc ADR,HLN,0.38,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Webster Financial Corp.,WBS,0.34,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Exxon Mobil Corp.,XOM,0.33,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,First National Bank Alaska,FBAK,0.3,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Fairfax Financial Holdings Ltd.,FRFHF,0.3,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,CSX Corp.,CSX,0.29,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Hologic Inc.,HOLX,0.25,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Antero Resources,AR,0.2,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Tourmaline Oil Corp,TRMLF,0.17,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Bank of America Corp.,BAC,0.15,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,JPMorgan Chase & Co.,JPM,0.14,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Microsoft Corp.,MSFT,0.14,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Apple Inc.,AAPL,0.13,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,SEI Investments,SEIC,0.1,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,International Business Machines,IBM,0.08,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Antero Midstream Corp.,AM,0.07,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Capital One Financial,COF,0.07,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Chevron Corp.,CVX,0.07,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Public Serv. Enterprise Inc.,PEG,0.07,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Verizon Communications,VZ,0.07,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Cigna Group,CI,0.06,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Procter & Gamble,PG,0.06,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Rafael Holdings Inc.,RFL,0.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Deutsche Bank AG,DB,0.05,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Lifeway Foods Inc.,LWAY,0.05,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Navient Corp.,NAVI,0.05,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,PepsiCo Inc.,PEP,0.05,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Peyto Exploration & Development Corp.,PEYUF,0.05,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,PNC Financial Services,PNC,0.05,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Windrock Ltd Co,WRLC,0.05,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,American International Group,AIG,0.04,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Blackstone Group,BX,0.04,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Nam Tai Property Inc.,NTPIF,0.04,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Weyco Group Inc.,WEYS,0.04,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Zedge Inc.,ZDGE,0.04,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Garrett Motion Inc.,GTX,0.02,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,Trinity Place Holdings,TPHS,0.01,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,IDW Media Holdings,IDWM,5.4,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Kahn Brothers Group,ViewRay Inc.,VRAYQ,0.0,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Amazon.com Inc.,AMZN,6.69,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,NVIDIA Corp.,NVDA,5.53,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Philip Morris Intl.,PM,4.39,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Taiwan Semiconductor S.A.,TSM,4.36,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Natera Inc.,NTRA,4.16,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Gfl Environmental Inc Sub Vt,GFL,3.74,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Kenvue Inc,KVUE,3.66,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Nu Holdings Ltd,NU,3.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Microsoft Corp.,MSFT,2.82,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Bank of America Corp.,BAC,2.74,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Danaher Corp.,DHR,2.58,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Merit Medical Systems Inc.,MMSI,2.42,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Southwest Gas Holdings Inc.,SWX,2.36,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Mirion Technologies Inc,MIR,2.1,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Verona Pharma Plc   ADR,VRNA,2.04,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Charles Schwab Corp.,SCHW,2.01,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Lululemon Athletica Inc.,LULU,1.9,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,LPL Financial Holdings Inc.,LPLA,1.89,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Monster Beverage Corp.,MNST,1.84,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Meta Platforms Inc.,META,1.81,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Carnival Corp.,CCL,1.64,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Snowflake Inc.,SNOW,1.55,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Capital One Financial,COF,1.53,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,United Health Group Inc.,UNH,1.39,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Maplebear Inc,CART,1.3,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Micron Technology Inc.,MU,1.27,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Dollar Tree Inc.,DLTR,1.26,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Primo Brands Corp,PRMB,1.24,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Acadia Healthcare Co.,ACHC,1.23,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,DoorDash Inc.,DASH,1.22,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Wave Life Sciences Ltd.,WVE,1.2,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Discover Financial Services,DFS-OLD,1.16,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,J.M. Smucker Co,SJM,1.16,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Somnigroup International Inc.,SGI,1.12,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Astera Labs Inc,ALAB,1.11,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Gap Inc.,GAP,1.03,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Netflix Inc.,NFLX,0.98,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Flutter Entertainment Plc,FLUT,0.91,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Lam Research,LRCX,0.91,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Cisco Systems,CSCO,0.87,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Coupang Inc.,CPNG,0.86,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Vaxcyte Inc.,PCVX,0.82,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Mercadolibre Inc.,MELI,0.66,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Rocket Pharmaceuticals Inc.,RCKT,0.62,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Coreweave Inc Cl A,CRWV,0.58,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Insmed Inc.,INSM,0.58,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Bio-Techne Corp.,TECH,0.55,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Viridian Therapeutics Inc.,VRDN,0.5,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,MongoDB Inc.,MDB,0.49,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,SpringWorks Therapeutics Inc.,SWTX,0.37,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Rentokil Initial plc,RTO,0.36,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Sailpoint Inc,SAIL,0.33,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Dominos Pizza Inc.,DPZ,0.21,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,HDFC Bank Ltd.,HDB,0.21,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Darden Restaurants,DRI,0.2,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Newamsterdam Pharma Co Nv,NAMS,0.2,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Costco Co.,COST,0.19,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Six Flags Entertainment Corp.,FUN,0.17,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Urban Outfitters Inc.,URBN,0.16,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Carters Inc.,CRI,0.15,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Ollie's Bargain Outlet Hldgs,OLLI,0.15,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Sprouts Farmers Market Inc.,SFM,0.15,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Brinker International,EAT,0.14,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Genuine Parts,GPC,0.14,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Airbnb Inc.,ABNB,0.12,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Best Buy Co. Inc.,BBY,0.12,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Chewy Inc.,CHWY,0.12,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Five Below Inc.,FIVE,0.12,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Lee Ainslie - Maverick Capital,Invivyd Inc.,IVVD,0.12,0,,,,,0,Health Care,Unknown,0,0,0,0
